KATEGORI BAWAH 446,Tahun Permohonan,NOPAC,NAMA SYARIKAT / PENYEDIA,ALAMAT,ADD1,ADD2,ADD3,DAERAH,KAPASITI,SEKTOR,X,Y
MAJIKAN,2021,PAC/10401/2021/38456,OHARA OPTICAL (M) SDN. BHD.,J4685 TAMAN MERLIMAU BARU,J4685 TAMAN MERLIMAU BARU,,,JASIN,8,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/38480,OHARA OPTICAL (M) SDN. BHD.,J5139 TAMAN MERLIMAU BARU,J5139 TAMAN MERLIMAU BARU,,,JASIN,12,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/38580,LUCKY FAMOUS SDN BHD,"GARDEN CITY MELAKA 
  6-3 BLOCK CAMPHOR, P/P HILIR KOTA , BANDAR HILIR , 75000 MELAKA","GARDEN CITY MELAKA 
  6-3 BLOCK CAMPHOR, P/P HILIR KOTA , BANDAR HILIR , 75000 MELAKA",,,MELAKA TENGAH,7,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/38784,VYV WELLNESS RETREAT SDN BHD,"15-04, PLAZA MELAKA RAYA SERVICE APARTMENT,
 NO.5, JALAN MERDEKA
 TAMAN MELAKA RAYA","15-04, PLAZA MELAKA RAYA SERVICE APARTMENT,
 NO.5, JALAN MERDEKA
 TAMAN MELAKA RAYA",,,MELAKA TENGAH,11,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/38792,VYV WELLNESS RETREAT SDN BHD,"16-04, PLAZA MELAKA RAYA SERVICE APARTMENT,
 NO.5, JALAN MERDEKA","16-04, PLAZA MELAKA RAYA SERVICE APARTMENT,
 NO.5, JALAN MERDEKA",,,MELAKA TENGAH,8,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/38986,ESPRIT PROFILE SDN BHD,"JA 5871
 TAMAN MERLIMAU INDAH
 77300 MERLIMAU
 MELAKA","JA 5871
 TAMAN MERLIMAU INDAH
 77300 MERLIMAU
 MELAKA",,,JASIN,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/40078,BESFOMEC INDUSTRIES SDN BHD,"KM2976,, TAMAN SRI KELEMAK 1V, ALOR GAJAH","KM2976,",TAMAN SRI KELEMAK 1V,ALOR GAJAH,ALOR GAJAH,5,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/40478,SENG HUAT ENG KEE ENTERPRISE,3B/1 JALAN AYER LELEH,3B/1 JALAN AYER LELEH,,,MELAKA TENGAH,1,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
MAJIKAN,2021,PAC/10401/2021/40829,HEAN YI HOLDING SDN BHD,"NO. 3-17,, JALAN PM13, PLAZA MAHKOTA","NO. 3-17,",JALAN PM13,PLAZA MAHKOTA,MELAKA TENGAH,7,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/40902,ANG SOON AUTO WORKSHOP SDN BHD,"NO.1-25,, JALAN ABADI 1, BLOCK BUNGA RAYA 2","NO.1-25,",JALAN ABADI 1,BLOCK BUNGA RAYA 2,MELAKA TENGAH,10,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
MAJIKAN,2021,PAC/10401/2021/41016,KELUARGAKU (M) SDN BHD,"A4-24, 4TH FLOOR ROSA COURT TAMAN MALINJA BUKIT BARU","A4-24, 4TH FLOOR ROSA COURT TAMAN MALINJA BUKIT BARU",,,MELAKA TENGAH,7,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41376,AMALAN TEPAT SDN BHD,"C-1-16, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-1-16, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41380,AMALAN TEPAT SDN BHD,"C-1-17, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-1-17, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41396,AMALAN TEPAT SDN BHD,"C-1-18, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-1-18, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41407,AMALAN TEPAT SDN BHD,"C-1-19, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-1-19, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41416,AMALAN TEPAT SDN BHD,"C-2-16, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-2-16, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41424,AMALAN TEPAT SDN BHD,"C-2-17, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-2-17, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41425,AMALAN TEPAT SDN BHD,"C-2-18, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-2-18, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41449,AMALAN TEPAT SDN BHD,"C-G-16, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-G-16, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41451,AMALAN TEPAT SDN BHD,"C-G-17, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-G-17, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41458,AMALAN TEPAT SDN BHD,"C-G-18, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-G-18, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/41460,AMALAN TEPAT SDN BHD,"C-G-19, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA","C-G-19, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH, MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/42174,AMALAN TEPAT SDN BHD,"C-2-19, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH MELAKA","C-2-19, A'FAMOSA GOLF RESORT, JALAN KEMUS PULAU SEBANG, 78000 ALOR GAJAH MELAKA",,,ALOR GAJAH,8,L - Aktiviti hartanah,,
MAJIKAN,2021,PAC/10401/2021/42517,EE JI BAN RESTAURANT SDN BHD,"101, JALAN BUKIT SERINDIT, BUKIT SERINDIT","101, JALAN BUKIT SERINDIT, BUKIT SERINDIT",,,MELAKA TENGAH,8,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/42621,CHAI SHENG FOOD INDUSTRIES SDN BHD,"20,, JALAN 18 TAMAN DATUK TAMBYCHIK KARIM, BATU BERENDAM","20,",JALAN 18 TAMAN DATUK TAMBYCHIK KARIM,BATU BERENDAM,MELAKA TENGAH,9,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/42932,PAPER HONEYCOMB PRODUCT SDN BHD,"NO.23,RUMAH PANGSA AYER KEROH,LEBUH AYER KEROH.HANG TUAH JAYA,
 75450 AYER KEROH,MELAKA.","NO.23,RUMAH PANGSA AYER KEROH,LEBUH AYER KEROH.HANG TUAH JAYA,
 75450 AYER KEROH,MELAKA.",,,MELAKA TENGAH,5,C - Pembuatan,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/43277,URUSB PERTIWI SDN BHD,"PT 8325, LOT 20 (A), JALAN AUTOCITY -TKB TERMINAL KENDERAAN BERAT, MUKIM DURIAN TUNGGAL","PT 8325, LOT 20 (A), JALAN AUTOCITY -TKB TERMINAL KENDERAAN BERAT, MUKIM DURIAN TUNGGAL",,,PETALING,1656,F - Pembinaan,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/43588,ASIA SUPERSCORE SDN BHD,"NO. 377-D (1ST FLOOR) TAMAN PERINGGIT JAYA, MELAKA","NO. 377-D (1ST FLOOR) TAMAN PERINGGIT JAYA, MELAKA",,,MELAKA TENGAH,12,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/44405,RIMIAH HOLDINGS SDN BHD,"150-D,, TAMAN KOTA LAKSAMANA,JALAN KOTA LAKSAMANA 7","150-D,","TAMAN KOTA LAKSAMANA,JALAN KOTA LAKSAMANA 7",,MELAKA TENGAH,6,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/44795,RESTORAN RAFA,2337 JALAN BESAR,,,,ALOR GAJAH,6,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/44837,YANGCIN CONSTRUCTION SDN BHD,"LOT 849,, ULU SERAJA, PARIT MELANA","LOT 849,",ULU SERAJA,PARIT MELANA,MELAKA TENGAH,7,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/45439,LONNIX (M) SDN BHD,"NO 23,, JALAN JASA MERDEKA 30, TAMAN DATUK TAMBY CHIK","NO 23,",JALAN JASA MERDEKA 30,TAMAN DATUK TAMBY CHIK,MELAKA TENGAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/45850,JASIN SHOPPING CENTRE SDN. BHD,"J3616,, JALAN RIM, KAMPUNG SIN BAN BEE, 77000","J3616,",JALAN RIM,"KAMPUNG SIN BAN BEE, 77000",JASIN,0,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
MAJIKAN,2021,PAC/10401/2021/46006,HEXACHASE PACKAGING SDN BHD,"UNIT NO.I-0-02,RUMAH PANGSA TAMAN MERDEKA,75350 BATU BERENDAM,MELAKA","UNIT NO.I-0-02,RUMAH PANGSA TAMAN MERDEKA,75350 BATU BERENDAM,MELAKA",,,MELAKA TENGAH,5,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/46067,WORLDWIDE SUNBEAM (M) SDN BHD,NO. 87 JALAN CHAN KOON CHENG,NO. 87 JALAN CHAN KOON CHENG,,,MELAKA TENGAH,3,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/46714,UNISON NUTRACEUTICALS SDN. BHD.,"M-2-15,, TINGKAT 2, BLOK M","M-2-15,",TINGKAT 2,BLOK M,MELAKA TENGAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/46715,UNISON NUTRACEUTICALS SDN. BHD.,"M-3-15,, TINGKAT 3, BLOK M","M-3-15,",TINGKAT 3,BLOK M,MELAKA TENGAH,6,C - Pembuatan,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/47543,TITAN RITZ SDN BHD,"TAPAK BINA BALI RESIDENCE, LOT PT1492 (LOT12932) KAWASAN BANDAR VI, MELAKA TENGAH, MELAKA.","TAPAK BINA BALI RESIDENCE, LOT PT1492 (LOT12932) KAWASAN BANDAR VI, MELAKA TENGAH, MELAKA.",,,HULU LANGAT,150,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/47550,TAN WEE CHOON SDN BHD,"A-1-11,, BLOCK A (MAWAR), JALAN TU61","A-1-11,",BLOCK A (MAWAR),JALAN TU61,MELAKA TENGAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/47660,YSE ENGINEERING SDN BHD,"A-B1-6 PUNCAK MUZAFFAR, JALAN MH UTAMA, TAMAN MUZAFFAR HEIGHTS, 75450 AYER KEROH MELAKA","A-B1-6 PUNCAK MUZAFFAR, JALAN MH UTAMA, TAMAN MUZAFFAR HEIGHTS, 75450 AYER KEROH MELAKA",,,MELAKA TENGAH,8,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/47673,SYARIKAT PERNIAGAAN MODERN,"NO 4-1,, LORONG 2 TAMAN DESA TAMING SARI","NO 4-1,",LORONG 2 TAMAN DESA TAMING SARI,,MELAKA TENGAH,10,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
MAJIKAN,2021,PAC/10401/2021/48205,USJAYA SDN BHD,"MB-1-26,, JALAN SRI BAYAN UTAMA, TAMAN SRI BAYAN","MB-1-26,",JALAN SRI BAYAN UTAMA,TAMAN SRI BAYAN,ALOR GAJAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/48280,PGS CONSTRUCTION SDN BHD,"LOT 1783, MUKIM AYER MOLEK, MELAKA TENGAH, HANG TUAH JAYA, MELAKA","LOT 1783, MUKIM AYER MOLEK, MELAKA TENGAH, HANG TUAH JAYA, MELAKA",,,MELAKA TENGAH,0,F - Pembinaan,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/48448,JAYCORP TRADING SDN BHD,"ASRAMA PEKERJA
 JA 1880, BATU 22 1/2, PARIT PERAWAS","ASRAMA PEKERJA
 JA 1880, BATU 22 1/2, PARIT PERAWAS",,,JASIN,162,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/49813,MR.D.I.Y. (M) SDN BHD,"64-A,, FIRST FLOOR, JALAN KOTA LAKSAMANA 2/1 TAMAN KOTA LAKSAMANA SEKSYEN 2","64-A,",FIRST FLOOR,JALAN KOTA LAKSAMANA 2/1 TAMAN KOTA LAKSAMANA SEKSYEN 2,HULU LANGAT,7,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/49984,URUSB PERTIWI SDN BHD,"BLOK B, PT 8325 LOT 20 (A),JALAN AUTOCITY-TKB,TERMINAL KENDERAAN BERAT,MUKIM DURIAN TUNGGAL","BLOK B, PT 8325 LOT 20 (A),JALAN AUTOCITY-TKB,TERMINAL KENDERAAN BERAT,MUKIM DURIAN TUNGGAL",,,PETALING,690,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/50180,WOON KIM HENG,"JA-6696,JLN BUKIT TINGGI B, KAMPUNG SEMPANG KERAYONG,77000 JASIN MELAKA","JA-6696,JLN BUKIT TINGGI B, KAMPUNG SEMPANG KERAYONG,77000 JASIN MELAKA",,,JASIN,9,,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/50341,KUJAYA MANAGEMENT SDN. BHD.,"BLOK C, LOT 2294, RUMAH PANGSA BERTAM PERDANA, TAMAN BERTAM PERDANA, MELAKA.","BLOK C, LOT 2294, RUMAH PANGSA BERTAM PERDANA, TAMAN BERTAM PERDANA, MELAKA.",,,JOHOR BAHRU,462,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/50434,SQA BUILDERS SDN BHD,"LOT 23774,23775 DAN 23776, JALAN NOBAT 9, MUKIM TANJONG MINYAK DAERAH MELAKA TENGAH","LOT 23774,23775 DAN 23776, JALAN NOBAT 9, MUKIM TANJONG MINYAK DAERAH MELAKA TENGAH",,,PETALING,56,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/50957,EVERTS (MALAYSIA) SDN BHD,NO 829 JALAN UTAMA TAMAN AYER KEROH HEIGHT,NO 829 JALAN UTAMA TAMAN AYER KEROH HEIGHT,,,MELAKA TENGAH,6,C - Pembuatan,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/51115,DESTINY UNIQUE SDN. BHD.,"BLOK A, LOT 2294, PM NO. HAKMILIK 800,, RUMAH PANGSA BERTAM PERDANA,, TAMAN BERTAM PERDANA. PULAU GADONG.","BLOK A, LOT 2294, PM NO. HAKMILIK 800,","RUMAH PANGSA BERTAM PERDANA,",TAMAN BERTAM PERDANA. PULAU GADONG.,MELAKA TENGAH,418,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
MAJIKAN,2021,PAC/10401/2021/51144,Thai Delicious BBQ & Steamboat,"213B, Taman Bukit Senjuang,","213B, Taman Bukit Senjuang,",,,MELAKA TENGAH,6,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/51617,F&B HUMAN RESOURCES SDN BHD,"TANGGA 5, BLOK B, RUMAH PANGSA BERTAM PERDANA, TAMAN BERTAM PERDANA","TANGGA 5, BLOK B",RUMAH PANGSA BERTAM PERDANA,TAMAN BERTAM PERDANA,MELAKA TENGAH,116,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/51673,LEONG CHUAN TRADING,"A-4-10, PANGSAPURI SUNGAI NAGA,, JALAN TUN SRI LANANG,, PENGKALAN RAMA","A-4-10, PANGSAPURI SUNGAI NAGA,","JALAN TUN SRI LANANG,",PENGKALAN RAMA,MELAKA TENGAH,6,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
MAJIKAN,2021,PAC/10401/2021/52020,PEMBINAAN GADING BERSAMA SDN BHD,"JC 3377, BANDAR JASIN BESTARI FASA 4, 77200 BEMBAN, MELAKA","JC 3377, BANDAR JASIN BESTARI FASA 4",77200 BEMBAN,MELAKA,ALOR GAJAH,18,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/52113,HIDUP SEGAR LANDSCAPE,"7, JALAN LENDU REMBIA, AGPR 166",RM7,JALAN LENDU REMBIA,AGPR 166,ALOR GAJAH,0,"A - Pertanian, Perhutanan dan Perikanan",,
MAJIKAN,2021,PAC/10401/2021/52125,LATEX LEISURE SDN BHD,"JB2039 JALAN SERI UTAMA, TAMAN SERI SERKAM, SERKAM DARAT",JB2039 JALAN SERI UTAMA,TAMAN SERI SERKAM,SERKAM DARAT,JASIN,0,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/52126,LATEX LEISURE SDN BHD,"JB300 JALAN SERKAM MAJU, TAMAN SERKAM MAJU, 77300 MERLIMAU MELAKA",JB300 JALAN SERKAM MAJU,TAMAN SERKAM MAJU,77300 MERLIMAU MELAKA,JASIN,8,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/52372,LTK(MELAKA)SDN BHD,"LOT 1377, BT 11 1/2, SIMPANG GADING,, DURIAN TUNGGAL MELAKA.","LOT 1377, BT 11 1/2, SIMPANG GADING,",DURIAN TUNGGAL MELAKA.,,ALOR GAJAH,132,"A - Pertanian, Perhutanan dan Perikanan",,
MAJIKAN,2021,PAC/10401/2021/52683,NATURAL PLANTATION,"LOT 1299, JALAN SOLOK BUKIT KATONG, 77000 JASIN RIM, MELAKA","LOT 1299, JALAN SOLOK BUKIT KATONG",77000 JASIN RIM,MELAKA,JASIN,12,"A - Pertanian, Perhutanan dan Perikanan",,
MAJIKAN,2021,PAC/10401/2021/52712,KIAN SENG GLASS & ALUMINIUM SDN BHD,"NO B-05-05, TINGKAT 5, BLOK B, PANGSAPURI IXORA BUKIT BERUANG, 75450 HANG TUAH JAYA, MELAKA","NO B-05-05, TINGKAT 5, BLOK B",PANGSAPURI IXORA BUKIT BERUANG,"75450 HANG TUAH JAYA, MELAKA",MELAKA TENGAH,13,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/52893,AIK SOON PLANTATIONS,S1 81 TAMAN MENGKUANG,S1 81 TAMAN MENGKUANG,,,ALOR GAJAH,10,"A - Pertanian, Perhutanan dan Perikanan",,
MAJIKAN,2021,PAC/10401/2021/53124,KT FOOD (M) SDN BHD,AG 6228 JALAN MELOR TAMAN PKNM KELEMAK,AG 6228 JALAN MELOR TAMAN PKNM KELEMAK,,,ALOR GAJAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53127,KT FOOD (M) SDN BHD,"AG 9017,JALAN KEKWA,TAMAN SERI KELEMAK","AG 9017,JALAN KEKWA,TAMAN SERI KELEMAK",,,ALOR GAJAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53217,MR.D.I.Y. (M) SDN BHD,"NO. 38, JALAN SELENDANG 3, TAMAN SATU KRUBONG, 75260 KRUBONG, MELAKA","NO. 38, JALAN SELENDANG 3",TAMAN SATU KRUBONG,"75260 KRUBONG, MELAKA",HULU LANGAT,18,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/53324,K A CONSTRUCTION SDN BHD,"LOT 2469-LOT 2475 & LOT 2573-LOT 2575,  2676&2677,MUKIM PADANG TEMU DAN LOT LOT 4287-4317,4452& 4453, MUKIM SEMABOK, DAERAH MELAKA TENGAH","LOT 2469-LOT 2475 & LOT 2573-LOT 2575,  2676&2677,MUKIM PADANG TEMU DAN LOT LOT 4287-4317,4452& 4453",MUKIM SEMABOK,DAERAH MELAKA TENGAH,MELAKA TENGAH,30,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/53455,JULIE'S MANUFACTURING SDN BHD,"1163, TAMAN JAYA, KELEMAK,, 78000 ALOR GAJAH MELAKA, MALAYSIA","1163, TAMAN JAYA, KELEMAK,","78000 ALOR GAJAH MELAKA, MALAYSIA",,ALOR GAJAH,13,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53726,SCIENTEX TSUKASA STRAPPING SDN BHD,"NO 11, JALAN PEKAN TANJUNG KLING 1, TAMAN TANJUNG KLING","NO 11, JALAN PEKAN TANJUNG KLING 1",TAMAN TANJUNG KLING,,MELAKA TENGAH,10,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53728,Tan Sin Lian Industries Sdn Bhd,"KM2942, JLN SRI KENANGA UTAMA, TMN SERI KELEMAK,","KM2942, JLN SRI KENANGA UTAMA, TMN SERI KELEMAK,",,,ALOR GAJAH,7,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53732,TAN SIN LIAN INDUSTRIES SDN BHD,"6500, TAMAN SERI KELEMAK,","6500, TAMAN SERI KELEMAK,",,,ALOR GAJAH,7,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53770,DYNACAST MELAKA SDN BHD,"KM 7972, TAMAN JAYA KELEMAK","KM 7972, TAMAN JAYA KELEMAK",,,ALOR GAJAH,10,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53791,DYNACAST MELAKA SDN BHD,"KM 2951, TAMAN SERI KELEMAK IV","KM 2951, TAMAN SERI KELEMAK IV",,,ALOR GAJAH,5,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/53858,CBB METAL SDN BHD,"PT LOT 1649, KAWASAN PERINDUSTRIAN KRUBONG",PT LOT 1649,KAWASAN PERINDUSTRIAN KRUBONG,,MELAKA TENGAH,12,"E - Bekalan air; pembetungan, pengurusan sisa dan aktiviti pemulihan",,
MAJIKAN,2021,PAC/10401/2021/53980,CHESTRONICS SDN BHD,"RM 819(PT844), JLN RS 2, TMN REMBIA SETIA,, ALOR GAJAH","RM 819(PT844), JLN RS 2","TMN REMBIA SETIA,",ALOR GAJAH,ALOR GAJAH,6,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/54014,TKK STRUCTURES SDN BHD,"PT.17097 & PT.17098 , (FASA 3B(A) & 3B(B), MUKIM TANJUNG MINYAK, MELAKA","PT.17097 & PT.17098 , (FASA 3B(A) & 3B(B)",MUKIM TANJUNG MINYAK,MELAKA,MELAKA TENGAH,32,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/54650,PB PACKAGING (M) SDN BHD,"9096 RUMAH AWAM BATU BERENDAM, SERI BUDI 7",9096 RUMAH AWAM BATU BERENDAM,SERI BUDI 7,,MELAKA TENGAH,0,C - Pembuatan,,
MAJIKAN,2021,PAC/10401/2021/54818,LONG BOW MANUFACTURING SDN BHD,"JA9039, TAMAN DEBUNGA","JA9039, TAMAN DEBUNGA",,,JASIN,6,C - Pembuatan,,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/54957,F&B HUMAN RESOURCES SDN BHD,"TANGGA 4, BLOK B,  RUMAH PANGSA BERTAM PERDANA, TAMAN BERTAM PERDANA","TANGGA 4, BLOK B,  RUMAH PANGSA BERTAM PERDANA",TAMAN BERTAM PERDANA,,MELAKA TENGAH,107,S - Aktiviti perkhidmatan lain,,
MAJIKAN,2021,PAC/10401/2021/54966,TBTC CONSTRUCTION & ENGINEERING SDN BHD,"215L, JALAN BANDAR HILIR, OFF JALAN THAMBY ABDULLAH",215L,JALAN BANDAR HILIR,OFF JALAN THAMBY ABDULLAH,MELAKA TENGAH,11,F - Pembinaan,,
MAJIKAN,2021,PAC/10401/2021/54995,BATU BERENDAM FAMILY STORE SDN BHD,"C-41, JALAN BATU BERENDAM, TAMAN PERTAMA, BATU BERENDAM","C-41, JALAN BATU BERENDAM, TAMAN PERTAMA",BATU BERENDAM,,MELAKA TENGAH,6,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",,
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/56048,MITRA RESOURCES SDN BHD,"B2-9, B3-9, B3-10 & B3-11, BLOK B, LOT 2294, PM NO. HAK MILIK 800,, RUMAH PANGSA BERTAM PERDANA,, TAMAN BERTAM PERDANA","B2-9, B3-9, B3-10 & B3-11, BLOK B, LOT 2294, PM NO. HAK MILIK 800,","RUMAH PANGSA BERTAM PERDANA,",TAMAN BERTAM PERDANA,MELAKA TENGAH,22,S - Aktiviti perkhidmatan lain,,
